Wallet Address,Credit Score,Total Deposited,Total Borrowed,Total Repaid,Liquidation Events,Repay Ratio,Deposit/Borrow Ratio,Active Days,Risk Category
0x05836bb87ccfe6f364b7ec7f821bf6431ff4270f,1000,"1,107,938.00",0.00,0.00,0,0.00,110793800000000.00,0,Low Risk
0x058440976f25ab70e3ed83980138806263e56994,1000,"100,000,000,015,706,992.00","24,000,013,922,145,488.00",0.00,0,0.00,4.17,22,Low Risk
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,1000,"24,049,722,374,227,513,835,520.00","161,081,980,356.00","161,119,183,698.00",0,1.00,149301134249.01,48,Low Risk
0x058494fd3ad045bf0b7af25733555c64e742852f,1000,"1,530,000,009,340,999,936.00",0.00,0.00,0,0.00,153000000934099993730482176.00,29,Low Risk
0x0585a7671569aab97fe798ed25b3a03a148f9179,1000,"459,466.00",0.00,0.00,0,0.00,45946600000000.00,0,Low Risk
0x058607160117c0a9c2af83cce266a9541ff341fe,1000,"2,037,800.00",0.00,0.00,0,0.00,203780000000000.00,7,Low Risk
0x05861850bdb054b967c9405c4d8baef2e047473a,1000,"15,797,376,945,900,398,575,616.00","2,000,000,000,016,393,437,184.00","2,003,180,045,173,097,758,720.00",0,1.00,7.90,74,Low Risk
0x0587a761fac209de0d9bb6e186fa21523582d028,1000,"1,000,000.00",0.00,0.00,0,0.00,100000000000000.00,0,Low Risk
0x05880d8210711050cd379851161297a0559fa8f3,799,0.00,0.00,0.00,0,0.00,0.00,4,Low Risk
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,1000,"5,421,720,433,609,163,145,216.00","1,900,000,000,003,800,039,424.00","1,900,004,664,231,716,978,688.00",0,1.00,2.85,53,Low Risk
0x058996b42aeff3012d868ee5e116e8616ccd8f85,1000,"955,119,670,993,015.00",0.00,0.00,0,0.00,95511967099301492948992.00,13,Low Risk
0x0589a45d8e905150cb4f229cd30c54ef1202a84c,1000,"2,218,873.00",0.00,0.00,0,0.00,221887300000000.00,0,Low Risk
0x058acc4702748c7eddf2bf77831a0300f68a8660,1000,"1,108,566.00",0.00,0.00,0,0.00,110856600000000.00,0,Low Risk
0x058ae85d9747b3003366b375b4643d51c9100d0c,994,"119,797,197,430,670,622,720.00","105,937,245,846,428,647,424.00","106,179,683,518,954,405,888.00",0,1.00,1.13,55,Low Risk
0x058aebff10cdc3057570cfc360ab9754da0d1241,998,"1,676,404,480,492,211,798,016.00","800,000,000,000,000,000,000.00","800,393,103,480,444,289,024.00",0,1.00,2.10,6,Low Risk
0x058b0479324ccba9a002ab761bf74ed6ff361525,996,"626,992,857,264.00","500,300,000,000.00","500,666,282,114.00",0,1.00,1.25,45,Low Risk
0x058b0a724821bb506ebd683915829ff9db65542b,1000,"4,756,000,000,000,000,000,000.00","280,000,000,000,000,000.00","280,000,000,000,000,000.00",0,1.00,16985.71,0,Low Risk
0x058b0e59b6dd493ec3a7fd35de80c2f0a761d994,1000,"12,609.00",0.00,0.00,0,0.00,1260900000000.00,0,Low Risk
0x058b10cbe1872ad139b00326686ee8ccef274c58,896,"15,339,147,461,819,013,407,965,184.00","16,991,505,000,000,800,715,440,128.00","1,505,013,038,916,253,253,632.00",0,0.00,0.90,42,Low Risk
0x058b6e3812f85da4468cf55d98361436bc8e34f6,1000,"97,000,000,000,053,624,832.00","53,682,241.00","53,689,384.00",0,1.00,1806929036365.18,3,Low Risk
0x058b7ae6b79a769d365eb52883369b6fda899ec5,1000,"118,000,000,007,237,271,552.00","4,842,354,574.00","4,842,627,651.00",0,1.00,24368310540.66,7,Low Risk
0x058bea196cb4c1ef5019b0ae902fe3ed1021136c,1000,"1,626,811,336,019,502,592.00",0.00,0.00,0,0.00,162681133601950270530519040.00,89,Low Risk
0x058dc0637fb47ad027cfe61c41f51bc8dd62ab74,1000,"3,366,721,359,432.00",0.00,0.00,0,0.00,336672135943199981568.00,0,Low Risk
0x058e6cf8872e54f8196b0dfb354344906a0798a6,1000,"175,000,000,000,000,000,000.00","50,000,000.00","50,080,408.00",0,1.00,3500000000000.00,26,Low Risk
0x0591a3e49be38e32391eec94b054e0e38857fc78,1000,"107,100,000,000,000,000.00",0.00,0.00,0,0.00,10709999999999999031115776.00,0,Low Risk
0x05924fea07959afc5ab178eb9de5403850299214,999,"2,636,999,999,999,999,737,856.00","1,350,387,394,478,841,004,032.00","558,071,639,360,444,563,456.00",0,0.41,1.95,0,Low Risk
0x05928b30cdadf923980ad00655f89349d08751fd,1000,"6,776,285,784,707,631,677,440.00","4,000,000,004,600,000,000.00","4,600,364,557.00",0,0.00,1694.07,48,Low Risk
0x05941c397545b80cc196fe139b989ab1be63197c,987,"6,365,974,127,472,055,156,736.00","9,361,072,840,096,415,219,712.00","9,361,181,162,143,984,123,904.00",0,1.00,0.68,3,Low Risk
0x05944805b5175cc70253ae77dbe63e3702dd82ce,1000,"116,225,980,965,069,193,216.00",0.00,0.00,0,0.00,11622598096506919322086539264.00,12,Low Risk
0x0595088cc2e0fca96cd7815633d0ff2cd3e7bbc7,1000,"60,000,000,000,000,000,000.00","44,971,956.00","44,971,956.00",0,1.00,1334164784827.24,0,Low Risk
0x0595228bced10a0b0f0654331c68a47f1952560f,1000,"4,400,000,000,000,000,000.00",0.00,0.00,0,0.00,440000000000000014092861440.00,2,Low Risk
0x0595be8ecbaaed83317629be7842884fdfd72b5a,1000,"11,810.00",0.00,0.00,0,0.00,1181000000000.00,0,Low Risk
0x0595dae9e1f07787c2595a87f267ab3b6c27ce7f,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x0596ba515818c72366468b40a93e38f8e44a4e2d,1000,"1,402,360.00",0.00,0.00,0,0.00,140236000000000.00,0,Low Risk
0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,999,"86,042,789,814,353,313,792.00","25,956,796,730,762,821,632.00","504,654,685.00",0,0.00,3.31,75,Low Risk
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,1000,"4,842,173,918,080,906,821,632.00","7,670,000,033,819,101,184.00","33,825,589,711.00",0,0.00,631.31,66,Low Risk
0x05986ff3f0e4c621ba6484762f2d734201c33b54,1000,"198,849,309,994,894,917,632.00","64,213,390.00","64,300,090.00",0,1.00,3096695408775.26,69,Low Risk
0x0598b27a62dfed32267c65f71d212636828a5599,999,"149,761,684,391,561,787,342,848.00","92,563,753,518,004,877,393,920.00","92,658,799,147,330,262,007,808.00",0,1.00,1.62,53,Low Risk
0x0598d15a97428f9b39b1e463b84142f8cf5f1028,1000,"4,423,276,288,565,537.00",0.00,0.00,0,0.00,442327628856553717628928.00,5,Low Risk
0x059949cb13386014e50039c5750b5f160b0d2778,997,"15,056,318,128,635,137,490,944.00","11,987,000,000,104,055,701,504.00","11,720,539,051,317,576,859,648.00",0,0.98,1.26,61,Low Risk
0x05995bc5736707208ebdb18bc5be812668b525b2,799,0.00,0.00,0.00,0,0.00,0.00,55,Low Risk
0x0599da9dc8adf0baa33b49aba6e560a9486e61c3,1000,"90,400,000,000,000,000.00",0.00,0.00,0,0.00,9040000000000000234881024.00,0,Low Risk
0x059a31c502a18b453acb1da46fcccc3d42509758,1000,"36,332,936,370,643,696.00",0.00,0.00,0,0.00,3633293637064369413029888.00,24,Low Risk
0x059ada41ed6f1b53a6e4328b2f561a43d69ddc08,1000,"6,200,280,525,907,957.00",0.00,0.00,0,0.00,620028052590795656527872.00,0,Low Risk
0x059b254553bb97ca61a99c2bbdbefb594aa94365,1000,"10,000,000,000,001,515,520.00","1,240,402,646,811,180,288.00","240,402,646,811,180,288.00",0,0.19,8.06,21,Low Risk
0x059c258fd2f2d2883ae98da6c30cf609bfd6fc87,1000,"50,009,712,000,000,000,000.00",0.00,0.00,0,0.00,5000971199999999936800227328.00,7,Low Risk
0x059c7e54771374cf7bcb433443be573e45fe07a6,1000,"10,000,000,000,000,000.00",0.00,0.00,0,0.00,999999999999999983222784.00,0,Low Risk
0x059cb401dd05cd9abfe746ba3f695b41e2046914,1000,"1,109,481.00",0.00,0.00,0,0.00,110948100000000.00,0,Low Risk
0x059df01c9ce8a32c9a278fa65306cc4ac1e77268,1000,"7,716,527,839,300,133.00",0.00,0.00,0,0.00,771652783930013265166336.00,0,Low Risk
0x059e3b842d48b5c37179903d12684b1a1ad2b1a7,1000,"1,110,040.00",0.00,0.00,0,0.00,111004000000000.00,0,Low Risk
0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,996,"5,000,000,000,007,422,869,504.00","2,500,000,028,472,017,682,432.00","5,938,603,961.00",0,0.00,2.00,14,Low Risk
0x059ecc2543ebee56fd21209a229969286840ce3a,998,0.00,"31,287,770,627,175,528.00","62,574,770,627,175,528.00",0,2.00,0.00,0,Low Risk
0x059f81468793528b6ab5d33b79c6f77274f9a6dd,1000,"9,228,000,000.00",0.00,0.00,0,0.00,922800000000000000.00,0,Low Risk
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,1000,"3,067,910,187,434,532,929,536.00","7,454,047,662.00","4,313,990,441.00",0,0.58,411576411440.78,104,Low Risk
0x05a082d4a4ae72304cb0518eaf460fa474f00620,1000,"213,905,639,823,198,224,384.00","130,000,002,709,607,312.00","130,009,541,060,077,984.00",0,1.00,1645.43,59,Low Risk
0x05a08ee67f851cf618de3922d2c9da56fd7838b8,959,"974,748,126.00","720,000,000.00","16,480,504.00",0,0.02,1.35,16,Low Risk
0x05a09bd0798c0320678f760890731fbeac9b0b62,998,"466,296,013,067,479,416,832.00","200,526,464,051,989,643,264.00",0.00,0,0.00,2.33,19,Low Risk
0x05a0d58fe46c6f113ca23d43e73787d25c769017,1000,"13,604.00",0.00,0.00,0,0.00,1360400000000.00,0,Low Risk
0x05a0fe42815aafbedf44e623d639ca097f29701e,1000,"72,377,999,945,025,011,712.00",0.00,0.00,0,0.00,7237799994502501234328469504.00,42,Low Risk
0x05a120746daac8c26b234a7387ec17ba6df9079f,994,"66,869,836,754,229,985,280.00","128,849,524.00",0.00,1,0.00,518976203235.57,23,Low Risk
0x05a1426afaf2fd88fff3f6de78c0544462dba3e9,1000,"76,000,000,000,000,000,000.00",0.00,0.00,0,0.00,7599999999999999331327279104.00,23,Low Risk
0x05a19e0c1ed3da29eb0cc4f2e79dbef594bfbbc7,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05a20d98ca4196687b9dc5305e1f4841d4cecc7a,1000,"1,107,155.00",0.00,0.00,0,0.00,110715500000000.00,6,Low Risk
0x05a28038dbc46d2f7c9e819d0ef6380499bf54d5,998,0.00,"1,600,780,000.00","3,201,560,000.00",0,2.00,0.00,0,Low Risk
0x05a2b91edda4d53f8546fa29eff0b9a6a61bac38,1000,"12,734,575,313,269,504.00",0.00,0.00,0,0.00,1273457531326950310674432.00,1,Low Risk
0x05a344b63615ff8e48d70e067738920a84cb2fec,1000,"6,000,000,000,001,990,656.00",0.00,0.00,0,0.00,600000000000199074552741888.00,0,Low Risk
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,1000,"50,000,000,000,000,000,000.00","20,000,000,040,000,000,000.00","20,002,783,526,255,476,736.00",0,1.00,2.50,14,Low Risk
0x05a46cd17bdabb0b230832b93b3f9d72bff942ea,1000,"149,841.00",0.00,0.00,0,0.00,14984100000000.00,0,Low Risk
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,1000,"289,939,921,900,178,636,800.00","144,520,642.00","144,705,045.00",0,1.00,2006218059148.80,30,Low Risk
0x05a5512222dbf0a2227187ea096bc39b6b9b4991,998,"207,985,089,497,306,824,704.00","81,135,549,258,079,993,856.00",0.00,0,0.00,2.56,0,Low Risk
0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,1000,"11,000,000,000,000,000,000.00","3,500,000,000,000,000,000.00","3,000,000,000,000,000,000.00",0,0.86,3.14,0,Low Risk
0x05a579affa31012fd2af5f479c5ba8147956ed73,1000,"1,020,000,000,004,833,280.00",0.00,0.00,0,0.00,102000000000483329212153856.00,6,Low Risk
0x05a5a6087274ddaac3b52ebb6935866c650a9083,1000,"1,289,921.00",0.00,0.00,0,0.00,128992100000000.00,5,Low Risk
0x05a6cac0b7e4b030c2cbbbca93f72e3b203acf06,1000,"100,000.00",0.00,0.00,0,0.00,10000000000000.00,0,Low Risk
0x05a726aff20ab6b723a147fcb19d3fa6433d627d,897,"115,550,315,539,476,095,434,752.00","113,832,358,308,699,965,489,152.00","877,353,091,446.00",0,0.00,1.02,116,Low Risk
0x05a814ca775fbaa70d568cd825ff8b3de2e14dea,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05a878a8cfe334b909c5108775b6aa23745f390e,1000,"56,628,424,721,120,247,808.00",0.00,0.00,0,0.00,5662842472112025143552770048.00,32,Low Risk
0x05a9015530f7e4261797b1506af6fb4d8981f918,997,"1,321,954,553,193,661,464,576.00","995,000,000,000,000,000,000.00","996,161,681,961,704,488,960.00",0,1.00,1.33,7,Low Risk
0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,1000,"176,835,000,000,007,563,640,832.00",0.00,0.00,0,0.00,17683500000000755989922829041664.00,48,Low Risk
0x05a9c57436c5e002624a71df1a223b750e1aafa5,1000,"1,617,396.00",0.00,0.00,0,0.00,161739600000000.00,0,Low Risk
0x05a9c66e3ebce844800db7f1e5c9b3892541fb4c,1000,"2,138,631.00",0.00,0.00,0,0.00,213863100000000.00,0,Low Risk
0x05a9f15665e735dfc5821639cccd5713ba3ef1bd,1000,"2,056,031.00",0.00,0.00,0,0.00,205603100000000.00,5,Low Risk
0x05aa05b10fa49bf1c1ab11c5857ec0706680dd85,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05aac88cd537c90a6c694f6ff4bebad781b45859,1000,"26,133,752,927.00",0.00,0.00,0,0.00,2613375292699999744.00,34,Low Risk
0x05ab23f254285f98e358dd78138a270fd0485045,1000,"1,108,734.00",0.00,0.00,0,0.00,110873400000000.00,0,Low Risk
0x05ab8ff4726dfb3d965dcf606e570b734d66254d,1000,"14,495,415,600,000,000,000.00","10,000,000.00","10,001,930.00",0,1.00,1449541560000.00,22,Low Risk
0x05ac24636011b12ffbe518100e26e25072498f0f,998,"847,130,566,103,782,129,664.00","303,906,404,064,242,106,368.00",0.00,0,0.00,2.79,6,Low Risk
0x05ac4029c54a5622b6ef4114308cfced60198aa3,1000,"50,270,242,059,854,454,784.00",0.00,0.00,0,0.00,5027024205985445360512794624.00,14,Low Risk
0x05acb1438730ca2e4ae69689c82a00731752a400,992,0.00,"173,977,625,597,318,963,134,464.00","347,959,209,839,840,781,664,256.00",0,2.00,0.00,0,Low Risk
0x05ad1db106f533995cbf40dc6d9694ba80ef0143,799,0.00,0.00,0.00,0,0.00,0.00,45,Low Risk
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,993,"378,422,735.00","345,500,000.00","345,829,766.00",0,1.00,1.10,37,Low Risk
0x05ae85da4be4a3852e8b67d3d40daaab939badb6,1000,"2,100,000.00",0.00,0.00,0,0.00,210000000000000.00,2,Low Risk
0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0,998,"16,633,999,292,304,187,195,392.00","7,828,235,593,802,662,805,504.00","7,842,402,765,884,373,336,064.00",0,1.00,2.12,119,Low Risk
0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,798,"15,025,925,089,514,582,016.00","300,000,000,000,300,023,808.00","200,164,100.00",0,0.00,0.05,88,Low Risk
0x05b02f5f36da0730785f75086d55444239a8089d,1000,"800,000,000,000,000,000.00",0.00,0.00,0,0.00,79999999999999990067888128.00,0,Low Risk
0x05b033ddba3179c3de5937e76665e5980de7df57,1000,"12,375,633,598,100,012.00",0.00,0.00,0,0.00,1237563359810001062330368.00,1,Low Risk
0x05b048ba2f157a628eff029fbf949427a67b3b7c,1000,"3,692,201,700,098,017.00",0.00,0.00,0,0.00,369220170009801679437824.00,0,Low Risk
0x05b0b833b8fb2f90cc00594f73fc560e6542bbf3,994,"636,770,992.00","540,000,000.00","543,921,407.00",0,1.01,1.18,77,Low Risk
0x05b1682594fd90d2683be14e47d6e6b5ef3c0ae2,1000,"1,000,000,000,011,072,768.00",0.00,0.00,0,0.00,100000000001107281693376512.00,0,Low Risk
0x05b16a13e7398292cea99546b07551e94f120b31,1000,"12,226,036,968,286,576,443,392.00",0.00,0.00,0,0.00,1222603696828657607474958827520.00,15,Low Risk
0x05b2429b8ac58bb93c7385b62799f11849a8a11b,1000,"379,243,687,794,532,288.00",0.00,0.00,0,0.00,37924368779453227123867648.00,27,Low Risk
0x05b26f4df5372eefabb23039b69e2eabc8684666,1000,"2,624,047,619,175,265,337,344.00","700,000,000,000,649,986,048.00","700,922,833,750,578,823,168.00",0,1.00,3.75,82,Low Risk
0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,1000,"605,789,066,878,764,628,049,920.00","415,397,993,069,026,811,576,320.00","415,586,598,944,492,702,662,656.00",0,1.00,1.46,4,Low Risk
0x05b2ff2ee8563001555cbaff43edd2e179116eb8,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05b3395258d0a15d43ea0b101205cca5327c451b,1000,"96,484,979,666,900,208.00",0.00,0.00,0,0.00,9648497966690020114825216.00,0,Low Risk
0x05b43571094e8613c2e993b4a8534ef974e84d75,1000,"1,017,665,396,715,843,223,552.00","30,000,000,000.00","30,021,018,263.00",0,1.00,33922179890.53,84,Low Risk
0x05b4600b2e54b7bf090f39c2c6e7c70d0a571838,1000,"1,900,915,603,664,610,787,328.00","189,726,818,619,038,944.00","189,748,551,310,621,824.00",0,1.00,10019.22,29,Low Risk
0x05b4716b4cd9913274981bdca37e0d8109b8e880,799,0.00,0.00,0.00,0,0.00,0.00,8,Low Risk
0x05b502f8f602672c14e4d2a7ee0a5d1941fab83f,1000,"549,000,000,000,000,000,000.00",0.00,0.00,0,0.00,54899999999999999712438517760.00,0,Low Risk
0x05b56b2b0e2f395f2f814c09c845ecf656b80b1d,994,"7,827,665,533,072,004,087,808.00","6,662,464,588,152,972,509,184.00","5,152,892,201,504,560,119,808.00",0,0.77,1.17,63,Low Risk
0x05b577839fc3272bea6c3e62033a5b69d2679d87,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x05b605b02eba1c306bd1d7e83d282597849ef3f6,1000,"40,000,000,000,000,000.00","12,333,042,700,000,000.00",0.00,0,0.00,3.24,0,Low Risk
0x05b62442eebb2308ab39cf2dbb115fc47b633c52,998,"76,701,157,501,115,895,382,016.00","59,156,808,538,162,542,411,776.00","49,359,763,463,180,203,851,776.00",0,0.83,1.30,25,Low Risk
0x05b68b3510021ebd6e2f1f49a1d4574437853602,997,"11,515,790,279.00","7,085,727,365.00","7,106,862,691.00",0,1.00,1.63,73,Low Risk
0x05b6fbb7474bab00995346330fecff766b275618,1000,"20,000,000,000,000,000.00",0.00,0.00,0,0.00,1999999999999999966445568.00,0,Low Risk
0x05b907bf39a7fe8704809decc5631603df28b229,1000,"1,125,725,813,064,933,632.00",0.00,0.00,0,0.00,112572581306493355499192320.00,0,Low Risk
0x05b95e058f04185f3aa8c47f025c2ce00a50ad6e,1000,"26,574,211,998,604,644,352.00","4,905,370,520,493,257,728.00","4,905,370,518,493,259,776.00",0,1.00,5.42,96,Low Risk
0x05ba97e1d4c3e46bf6c63fc7470dc0bc4dd38440,1000,"12,026.00",0.00,0.00,0,0.00,1202600000000.00,0,Low Risk
0x05baba43f8be0876b72184b680d653e31adb1b65,1000,"1,908,000,000,002,990,014,464.00","2,764,972,998.00",0.00,0,0.00,690060988437.54,3,Low Risk
0x05baf63fe8b7f6bb8e00655b052a709b388d53d3,996,"392,000,000,002,688,286,720.00","200,000,000,000,703,987,712.00",0.00,0,0.00,1.96,26,Low Risk
0x05bb0a35417765cf7b2fc8db8d7ce7ec2d58400d,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05bbf0c12882fdecd53fd734731ad578af79621c,1000,"317,288,842,605,213,384,704.00","25,219,000,000.00","6,529,413,088.00",0,0.26,12581341155.68,98,Low Risk
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,942,"27,686,564,565,272,995,299,328.00","66,000,000,000,007,000,293,376.00","35,065,470,265,329,985,781,760.00",0,0.53,0.42,20,Low Risk
0x05bc5bf93fb199f423b080601d04cee4df82a3db,1000,"50,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,5.00,0,Low Risk
0x05bdac85005e75c04d5cae59434a9e4182aefd90,681,"308,839,171,541,762,441,216.00","520,541,514,717,057,253,376.00",0.00,2,0.00,0.59,16,Medium Risk
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,904,"6,799,805,687,760,971,366,400.00","7,100,000,000,011,499,732,992.00","1,102,029,307,740,975,005,696.00",0,0.16,0.96,77,Low Risk
0x05be3fbe36e84b550f687afa6f65b78884792e9b,1000,"1,995,151.00",0.00,0.00,0,0.00,199515100000000.00,5,Low Risk
0x05be4b528e49d3315f2e98343b70197805809327,794,"16,664,371,500.00","12,780,754,630,692,122,394,624.00",0.00,0,0.00,0.00,5,Low Risk
0x05be5be4e9a8f3d2592e36386c9340d1ae330d68,1000,"5,471,140,830,239,390,720.00","49,860,000,000.00","49,861,607,382.00",0,1.00,109730060.77,1,Low Risk
0x05bf2958c314fa1e1d9a64fe0cb16a12c6304f9f,1000,"1,671,071.00",0.00,0.00,0,0.00,167107100000000.00,0,Low Risk
0x05bfb595c8eab52456f12ff1bcd10dba0c79b0a1,1000,"1,150,000,000.00",0.00,0.00,0,0.00,115000000000000000.00,0,Low Risk
0x05bfec210a3c026b51fe973b5b7146294631c050,1000,"100,000,000,000,112,224.00",0.00,0.00,0,0.00,10000000000011221508030464.00,0,Low Risk
0x05c001fc9f8bb3f2de12f4901532aec7cad3d446,1000,"269,009,026,515,696,517,120.00","165,013,652.00","165,031,849.00",0,1.00,1630222852807.94,3,Low Risk
0x05c0498541807d238450690d4d8a0149e0a84e4f,996,"2,790,396,059,666.00","2,141,152,230,666.00","2,141,375,448,728.00",0,1.00,1.30,6,Low Risk
0x05c076e25257f40410ba317aed8a5f437a524a86,1000,"100,363,036,578,574,544.00",0.00,0.00,0,0.00,10036303657857453289111552.00,0,Low Risk
0x05c0a11695e17c3d70a76d597d596c0f652ff9ea,1000,"10,020,000,000,000,000.00","5,636.00",0.00,0,0.00,1777856635908.84,0,Low Risk
0x05c0be25b708d2cf776890361c458f04f8285979,1000,"5,537,786,311,323,096.00",0.00,0.00,0,0.00,553778631132309574647808.00,7,Low Risk
0x05c15c999355b8a0e15e3fe60fce60f149a6e039,1000,"38,000,000,000,000,000.00",0.00,0.00,0,0.00,3800000000000000150994944.00,0,Low Risk
0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,994,"1,026,667,242,074,298,195,640,320.00","66,562,000,000,098,192,326,656.00","18,072,150,017,964,733,628,416.00",1,0.27,15.42,137,Low Risk
0x05c24294b139c9cc6cf7d3a719ac9898ce3f2bf0,1000,"86,932,190,294,894,133,248.00",0.00,0.00,0,0.00,8693219029489412642248327168.00,0,Low Risk
0x05c264e0c7749b60d79c5924e89f62bc09c2f1f3,1000,"4,552,616,380,153,313.00",0.00,0.00,0,0.00,455261638015331321511936.00,0,Low Risk
0x05c2680073732e7be85c1e0a8dcc47704db5ba7b,1000,"1,500,000,000,000,000,000.00",0.00,0.00,0,0.00,149999999999999998557159424.00,0,Low Risk
0x05c27519d3c87146fc0c9c75c3762e95402416d2,999,"990,000,644,645,772,197,888.00","450,000,000,000,000,000,000.00","452,884,857,227,976,376,320.00",0,1.01,2.20,25,Low Risk
0x05c2879f011db90cbe5387c8415fc8fe5e81efda,1000,"1,276,804,673,902,976,434,176.00","902,400,000.00","907,481,095.00",0,1.01,1414898796435.04,93,Low Risk
0x05c29a135e4ec2e86cc6edc50f3df2f074d7e976,1000,"139,878,322,799,866,216,448.00",0.00,0.00,0,0.00,13987832279986622421870313472.00,0,Low Risk
0x05c2b46dd6c07fa45684e1048e11b0b984656565,1000,"60,000,000,000,000,000,000.00",0.00,0.00,0,0.00,5999999999999999529969516544.00,1,Low Risk
0x05c2df41d143da3fcefdf3f435cfa39cde7210ce,1000,"2,000,000,000,000,000,000.00",0.00,0.00,0,0.00,200000000000000009529458688.00,0,Low Risk
0x05c3739cba77cbe93ad664e845edb45bfde62df5,1000,"19,300,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,3.86,0,Low Risk
0x05c4853a809c29c1674474f7998556ef1e2a1af5,1000,"6,774,398,281,797,109.00",0.00,0.00,0,0.00,677439828179710900174848.00,0,Low Risk
0x05c49ea0823e51503cd782a88cbf36d8db54d562,999,"178,739,175,644,619,112,448.00","40,505,994,210,733,039,616.00",0.00,0,0.00,4.41,37,Low Risk
0x05c50a9d2757d7f0dbe29a62c6014416f5305f33,1000,"3,000,000,000,000,000,000.00",0.00,0.00,0,0.00,299999999999999997114318848.00,0,Low Risk
0x05c52cd5d423ee6f17334ff54ade74291d89f678,1000,"500,000,000,000,000,000.00",0.00,0.00,0,0.00,50000000000000002382364672.00,0,Low Risk
0x05c6df5d4cc1158629ffef15d67e34eee73a77b2,1000,"2,150,540,443,664,111,764,504,576.00","500,000,000,001,049,976,897,536.00","500,085,396,750,952,822,734,848.00",0,1.00,4.30,31,Low Risk
0x05c736f2742488470f9837186689c3b212d9459f,1000,"525,000,000,000,000,000,000.00",0.00,0.00,0,0.00,52499999999999995062599548928.00,68,Low Risk
0x05c74e7e87637eddbe6479ca006f96acd5870948,1000,"4,000,000,000,004,990,464.00",0.00,0.00,0,0.00,400000000000499059898974208.00,3,Low Risk
0x05c78cb90daf80eb6c57ae8657d8089e91345be4,1000,"1,000,000,000,000,000,000.00",0.00,0.00,0,0.00,100000000000000004764729344.00,0,Low Risk
0x05c7db85dd8471a25fc6b34dca4aed67ba518a49,1000,"1,059,389.00",0.00,0.00,0,0.00,105938900000000.00,0,Low Risk
0x05c824cb84307759b21a29d95b1066a9d1c29cab,799,0.00,0.00,0.00,0,0.00,0.00,29,Low Risk
0x05c8f94d48672c9304d0774e164bbfb03beb78ae,961,"3,000,160,000.00","2,000,000,000.00",0.00,0,0.00,1.50,0,Low Risk
0x05c932400fefadbcfc589686f48506db5965da99,1000,"1,020,198.00",0.00,0.00,0,0.00,102019800000000.00,0,Low Risk
0x05c985db49d9e29aa66b465f18c7c6dd244e9774,999,"2,006,000,000,001,821,900,800.00","500,000,000,000,703,004,672.00","703,554,160.00",0,0.00,4.01,51,Low Risk
0x05c9c5709ce386ced020d05d66b963af3acaee5b,1000,"346,031,076,404.00",0.00,0.00,0,0.00,34603107640399998976.00,0,Low Risk
0x05c9db563db8e38cc2899297da41ce430b61a484,799,0.00,0.00,0.00,0,0.00,0.00,65,Low Risk
0x05cbeb96622ec258fb0525a9bdd16182f9264df1,999,"2,717,015,067,270,617,497,600.00","452,850,000,012,235,046,912.00","1,350,023,952,889,621,504.00",0,0.00,6.00,17,Low Risk
0x05cbed339b897c1d53ddbf9881087308f02e41c8,1000,"4,159,548,569,260,765,741,056.00","146,059,393,969,058,791,424.00","91,076,759,863,277,961,216.00",0,0.62,28.48,49,Low Risk
0x05cbfb4688f53601d515624c6e65df0fb8ca5769,1000,"180,466,170,942,068,352.00",0.00,0.00,0,0.00,18046617094206833752539136.00,0,Low Risk
0x05cc45d29dee48eb6e8620b508f7da7e118782f7,1000,"100,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,10.00,0,Low Risk
